date,indicator_name,value,unit,source
2021-11-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-11-30,USD_INR,84.983,INR,RBI_REFERENCE
2021-11-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-01,USD_INR,84.997,INR,RBI_REFERENCE
2021-12-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-02,USD_INR,85.037,INR,RBI_REFERENCE
2021-12-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-03,USD_INR,85.033,INR,RBI_REFERENCE
2021-12-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-04,USD_INR,85.006,INR,RBI_REFERENCE
2021-12-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-05,USD_INR,85.009,INR,RBI_REFERENCE
2021-12-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-06,USD_INR,85.034,INR,RBI_REFERENCE
2021-12-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-07,USD_INR,85.122,INR,RBI_REFERENCE
2021-12-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-08,USD_INR,85.153,INR,RBI_REFERENCE
2021-12-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-09,USD_INR,85.127,INR,RBI_REFERENCE
2021-12-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-10,USD_INR,85.124,INR,RBI_REFERENCE
2021-12-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-11,USD_INR,85.174,INR,RBI_REFERENCE
2021-12-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-12,USD_INR,85.153,INR,RBI_REFERENCE
2021-12-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-13,USD_INR,85.129,INR,RBI_REFERENCE
2021-12-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-14,USD_INR,85.131,INR,RBI_REFERENCE
2021-12-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-15,USD_INR,85.095,INR,RBI_REFERENCE
2021-12-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-16,USD_INR,85.085,INR,RBI_REFERENCE
2021-12-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-17,USD_INR,85.019,INR,RBI_REFERENCE
2021-12-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-18,USD_INR,84.983,INR,RBI_REFERENCE
2021-12-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-19,USD_INR,84.985,INR,RBI_REFERENCE
2021-12-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-20,USD_INR,84.988,INR,RBI_REFERENCE
2021-12-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-21,USD_INR,84.98,INR,RBI_REFERENCE
2021-12-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-22,USD_INR,85.003,INR,RBI_REFERENCE
2021-12-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-23,USD_INR,85.011,INR,RBI_REFERENCE
2021-12-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-24,USD_INR,85.005,INR,RBI_REFERENCE
2021-12-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-25,USD_INR,85.014,INR,RBI_REFERENCE
2021-12-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-26,USD_INR,84.955,INR,RBI_REFERENCE
2021-12-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-27,USD_INR,84.866,INR,RBI_REFERENCE
2021-12-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-28,USD_INR,84.89,INR,RBI_REFERENCE
2021-12-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-29,USD_INR,84.896,INR,RBI_REFERENCE
2021-12-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-30,USD_INR,84.876,INR,RBI_REFERENCE
2021-12-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2021-12-31,USD_INR,84.814,INR,RBI_REFERENCE
2021-12-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-01,USD_INR,84.809,INR,RBI_REFERENCE
2022-01-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-02,USD_INR,84.824,INR,RBI_REFERENCE
2022-01-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-03,USD_INR,84.824,INR,RBI_REFERENCE
2022-01-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-04,USD_INR,84.761,INR,RBI_REFERENCE
2022-01-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-05,USD_INR,84.796,INR,RBI_REFERENCE
2022-01-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-06,USD_INR,84.776,INR,RBI_REFERENCE
2022-01-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-07,USD_INR,84.693,INR,RBI_REFERENCE
2022-01-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-08,USD_INR,84.708,INR,RBI_REFERENCE
2022-01-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-09,USD_INR,84.726,INR,RBI_REFERENCE
2022-01-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-10,USD_INR,84.686,INR,RBI_REFERENCE
2022-01-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-11,USD_INR,84.65,INR,RBI_REFERENCE
2022-01-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-12,USD_INR,84.688,INR,RBI_REFERENCE
2022-01-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-13,USD_INR,84.698,INR,RBI_REFERENCE
2022-01-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-14,USD_INR,84.728,INR,RBI_REFERENCE
2022-01-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-15,USD_INR,84.722,INR,RBI_REFERENCE
2022-01-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-16,USD_INR,84.741,INR,RBI_REFERENCE
2022-01-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-17,USD_INR,84.783,INR,RBI_REFERENCE
2022-01-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-18,USD_INR,84.792,INR,RBI_REFERENCE
2022-01-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-19,USD_INR,84.785,INR,RBI_REFERENCE
2022-01-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-20,USD_INR,84.776,INR,RBI_REFERENCE
2022-01-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-21,USD_INR,84.821,INR,RBI_REFERENCE
2022-01-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-22,USD_INR,84.82,INR,RBI_REFERENCE
2022-01-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-23,USD_INR,84.82,INR,RBI_REFERENCE
2022-01-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-24,USD_INR,84.83,INR,RBI_REFERENCE
2022-01-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-25,USD_INR,84.842,INR,RBI_REFERENCE
2022-01-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-26,USD_INR,84.796,INR,RBI_REFERENCE
2022-01-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-27,USD_INR,84.791,INR,RBI_REFERENCE
2022-01-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-28,USD_INR,84.815,INR,RBI_REFERENCE
2022-01-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-29,USD_INR,84.85,INR,RBI_REFERENCE
2022-01-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-30,USD_INR,84.841,INR,RBI_REFERENCE
2022-01-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-01-31,USD_INR,84.901,INR,RBI_REFERENCE
2022-01-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-01,USD_INR,84.924,INR,RBI_REFERENCE
2022-02-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-02,USD_INR,84.956,INR,RBI_REFERENCE
2022-02-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-03,USD_INR,84.971,INR,RBI_REFERENCE
2022-02-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-04,USD_INR,85.011,INR,RBI_REFERENCE
2022-02-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-05,USD_INR,85.029,INR,RBI_REFERENCE
2022-02-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-06,USD_INR,84.984,INR,RBI_REFERENCE
2022-02-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-07,USD_INR,84.977,INR,RBI_REFERENCE
2022-02-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-08,USD_INR,84.975,INR,RBI_REFERENCE
2022-02-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-09,USD_INR,85.017,INR,RBI_REFERENCE
2022-02-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-10,USD_INR,85.008,INR,RBI_REFERENCE
2022-02-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-11,USD_INR,85.021,INR,RBI_REFERENCE
2022-02-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-12,USD_INR,84.982,INR,RBI_REFERENCE
2022-02-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-13,USD_INR,84.998,INR,RBI_REFERENCE
2022-02-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-14,USD_INR,85.024,INR,RBI_REFERENCE
2022-02-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-15,USD_INR,85.014,INR,RBI_REFERENCE
2022-02-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-16,USD_INR,85.05,INR,RBI_REFERENCE
2022-02-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-17,USD_INR,85.114,INR,RBI_REFERENCE
2022-02-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-18,USD_INR,85.062,INR,RBI_REFERENCE
2022-02-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-19,USD_INR,85.016,INR,RBI_REFERENCE
2022-02-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-20,USD_INR,85.006,INR,RBI_REFERENCE
2022-02-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-21,USD_INR,84.954,INR,RBI_REFERENCE
2022-02-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-22,USD_INR,84.956,INR,RBI_REFERENCE
2022-02-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-23,USD_INR,84.882,INR,RBI_REFERENCE
2022-02-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-24,USD_INR,84.897,INR,RBI_REFERENCE
2022-02-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-25,USD_INR,84.92,INR,RBI_REFERENCE
2022-02-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-26,USD_INR,84.855,INR,RBI_REFERENCE
2022-02-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-27,USD_INR,84.844,INR,RBI_REFERENCE
2022-02-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-02-28,USD_INR,84.85,INR,RBI_REFERENCE
2022-02-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-01,USD_INR,84.826,INR,RBI_REFERENCE
2022-03-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-02,USD_INR,84.843,INR,RBI_REFERENCE
2022-03-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-03,USD_INR,84.774,INR,RBI_REFERENCE
2022-03-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-04,USD_INR,84.754,INR,RBI_REFERENCE
2022-03-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-05,USD_INR,84.794,INR,RBI_REFERENCE
2022-03-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-06,USD_INR,84.771,INR,RBI_REFERENCE
2022-03-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-07,USD_INR,84.811,INR,RBI_REFERENCE
2022-03-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-08,USD_INR,84.841,INR,RBI_REFERENCE
2022-03-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-09,USD_INR,84.85,INR,RBI_REFERENCE
2022-03-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-10,USD_INR,84.843,INR,RBI_REFERENCE
2022-03-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-11,USD_INR,84.897,INR,RBI_REFERENCE
2022-03-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-12,USD_INR,84.851,INR,RBI_REFERENCE
2022-03-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-13,USD_INR,84.846,INR,RBI_REFERENCE
2022-03-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-14,USD_INR,84.847,INR,RBI_REFERENCE
2022-03-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-15,USD_INR,84.819,INR,RBI_REFERENCE
2022-03-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-16,USD_INR,84.845,INR,RBI_REFERENCE
2022-03-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-17,USD_INR,84.837,INR,RBI_REFERENCE
2022-03-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-18,USD_INR,84.898,INR,RBI_REFERENCE
2022-03-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-19,USD_INR,84.902,INR,RBI_REFERENCE
2022-03-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-20,USD_INR,84.848,INR,RBI_REFERENCE
2022-03-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-21,USD_INR,84.883,INR,RBI_REFERENCE
2022-03-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-22,USD_INR,84.815,INR,RBI_REFERENCE
2022-03-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-23,USD_INR,84.715,INR,RBI_REFERENCE
2022-03-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-24,USD_INR,84.669,INR,RBI_REFERENCE
2022-03-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-25,USD_INR,84.727,INR,RBI_REFERENCE
2022-03-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-26,USD_INR,84.718,INR,RBI_REFERENCE
2022-03-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-27,USD_INR,84.752,INR,RBI_REFERENCE
2022-03-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-28,USD_INR,84.778,INR,RBI_REFERENCE
2022-03-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-29,USD_INR,84.766,INR,RBI_REFERENCE
2022-03-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-30,USD_INR,84.759,INR,RBI_REFERENCE
2022-03-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-03-31,USD_INR,84.788,INR,RBI_REFERENCE
2022-03-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-01,USD_INR,84.847,INR,RBI_REFERENCE
2022-04-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-02,USD_INR,84.845,INR,RBI_REFERENCE
2022-04-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-03,USD_INR,84.807,INR,RBI_REFERENCE
2022-04-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-04,USD_INR,84.79,INR,RBI_REFERENCE
2022-04-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-05,USD_INR,84.848,INR,RBI_REFERENCE
2022-04-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-06,USD_INR,84.819,INR,RBI_REFERENCE
2022-04-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-07,USD_INR,84.856,INR,RBI_REFERENCE
2022-04-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-08,USD_INR,84.801,INR,RBI_REFERENCE
2022-04-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-09,USD_INR,84.852,INR,RBI_REFERENCE
2022-04-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-10,USD_INR,84.853,INR,RBI_REFERENCE
2022-04-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-11,USD_INR,84.906,INR,RBI_REFERENCE
2022-04-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-12,USD_INR,84.848,INR,RBI_REFERENCE
2022-04-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-13,USD_INR,84.818,INR,RBI_REFERENCE
2022-04-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-14,USD_INR,84.82,INR,RBI_REFERENCE
2022-04-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-15,USD_INR,84.784,INR,RBI_REFERENCE
2022-04-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-16,USD_INR,84.772,INR,RBI_REFERENCE
2022-04-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-17,USD_INR,84.849,INR,RBI_REFERENCE
2022-04-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-18,USD_INR,84.804,INR,RBI_REFERENCE
2022-04-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-19,USD_INR,84.821,INR,RBI_REFERENCE
2022-04-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-20,USD_INR,84.902,INR,RBI_REFERENCE
2022-04-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-21,USD_INR,84.92,INR,RBI_REFERENCE
2022-04-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-22,USD_INR,84.916,INR,RBI_REFERENCE
2022-04-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-23,USD_INR,84.914,INR,RBI_REFERENCE
2022-04-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-24,USD_INR,84.937,INR,RBI_REFERENCE
2022-04-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-25,USD_INR,85.019,INR,RBI_REFERENCE
2022-04-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-26,USD_INR,84.996,INR,RBI_REFERENCE
2022-04-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-27,USD_INR,85.013,INR,RBI_REFERENCE
2022-04-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-28,USD_INR,85.076,INR,RBI_REFERENCE
2022-04-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-29,USD_INR,85.11,INR,RBI_REFERENCE
2022-04-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-04-30,USD_INR,85.184,INR,RBI_REFERENCE
2022-04-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-01,USD_INR,85.12,INR,RBI_REFERENCE
2022-05-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-02,USD_INR,85.101,INR,RBI_REFERENCE
2022-05-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-03,USD_INR,85.058,INR,RBI_REFERENCE
2022-05-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-04,USD_INR,85.066,INR,RBI_REFERENCE
2022-05-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-05,USD_INR,85.088,INR,RBI_REFERENCE
2022-05-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-06,USD_INR,85.063,INR,RBI_REFERENCE
2022-05-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-07,USD_INR,85.016,INR,RBI_REFERENCE
2022-05-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-08,USD_INR,84.955,INR,RBI_REFERENCE
2022-05-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-09,USD_INR,84.916,INR,RBI_REFERENCE
2022-05-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-10,USD_INR,84.975,INR,RBI_REFERENCE
2022-05-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-11,USD_INR,84.935,INR,RBI_REFERENCE
2022-05-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-12,USD_INR,85.007,INR,RBI_REFERENCE
2022-05-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-13,USD_INR,85.047,INR,RBI_REFERENCE
2022-05-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-14,USD_INR,84.953,INR,RBI_REFERENCE
2022-05-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-15,USD_INR,84.921,INR,RBI_REFERENCE
2022-05-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-16,USD_INR,84.841,INR,RBI_REFERENCE
2022-05-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-17,USD_INR,84.809,INR,RBI_REFERENCE
2022-05-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-18,USD_INR,84.796,INR,RBI_REFERENCE
2022-05-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-19,USD_INR,84.842,INR,RBI_REFERENCE
2022-05-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-20,USD_INR,84.873,INR,RBI_REFERENCE
2022-05-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-21,USD_INR,84.917,INR,RBI_REFERENCE
2022-05-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-22,USD_INR,84.909,INR,RBI_REFERENCE
2022-05-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-23,USD_INR,84.951,INR,RBI_REFERENCE
2022-05-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-24,USD_INR,85.018,INR,RBI_REFERENCE
2022-05-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-25,USD_INR,84.984,INR,RBI_REFERENCE
2022-05-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-26,USD_INR,85.031,INR,RBI_REFERENCE
2022-05-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2022-05-27,USD_INR,85.066,INR,RBI_REFERENCE
