date,location,fuel_type,price_usd_mt,source
2021-11-25,SGP_SIN,MGO,725.1,BUNKERWORLD_HISTORICAL
2021-11-25,LKA_CMB,VLSFO,582.9,BUNKERWORLD_HISTORICAL
2021-11-25,LKA_CMB,MGO,743.23,BUNKERWORLD_HISTORICAL
2021-11-25,ARE_FUJ,VLSFO,563.0,BUNKERWORLD_HISTORICAL
2021-11-25,ARE_FUJ,MGO,717.85,BUNKERWORLD_HISTORICAL
2021-11-26,SGP_SIN,VLSFO,559.31,BUNKERWORLD_HISTORICAL
2021-11-26,SGP_SIN,MGO,727.4,BUNKERWORLD_HISTORICAL
2021-11-26,LKA_CMB,VLSFO,573.29,BUNKERWORLD_HISTORICAL
2021-11-26,LKA_CMB,MGO,745.59,BUNKERWORLD_HISTORICAL
2021-11-26,ARE_FUJ,VLSFO,553.71,BUNKERWORLD_HISTORICAL
2021-11-26,ARE_FUJ,MGO,720.13,BUNKERWORLD_HISTORICAL
2021-11-27,SGP_SIN,VLSFO,572.91,BUNKERWORLD_HISTORICAL
2021-11-27,SGP_SIN,MGO,727.53,BUNKERWORLD_HISTORICAL
2021-11-27,LKA_CMB,VLSFO,587.23,BUNKERWORLD_HISTORICAL
2021-11-27,LKA_CMB,MGO,745.71,BUNKERWORLD_HISTORICAL
2021-11-27,ARE_FUJ,VLSFO,567.18,BUNKERWORLD_HISTORICAL
2021-11-27,ARE_FUJ,MGO,720.25,BUNKERWORLD_HISTORICAL
2021-11-28,SGP_SIN,VLSFO,561.01,BUNKERWORLD_HISTORICAL
2021-11-28,SGP_SIN,MGO,705.88,BUNKERWORLD_HISTORICAL
2021-11-28,LKA_CMB,VLSFO,575.03,BUNKERWORLD_HISTORICAL
2021-11-28,LKA_CMB,MGO,723.53,BUNKERWORLD_HISTORICAL
2021-11-28,ARE_FUJ,VLSFO,555.4,BUNKERWORLD_HISTORICAL
2021-11-28,ARE_FUJ,MGO,698.82,BUNKERWORLD_HISTORICAL
2021-11-29,SGP_SIN,VLSFO,553.16,BUNKERWORLD_HISTORICAL
2021-11-29,SGP_SIN,MGO,697.2,BUNKERWORLD_HISTORICAL
2021-11-29,LKA_CMB,VLSFO,566.99,BUNKERWORLD_HISTORICAL
2021-11-29,LKA_CMB,MGO,714.63,BUNKERWORLD_HISTORICAL
2021-11-29,ARE_FUJ,VLSFO,547.63,BUNKERWORLD_HISTORICAL
2021-11-29,ARE_FUJ,MGO,690.23,BUNKERWORLD_HISTORICAL
2021-11-30,SGP_SIN,VLSFO,554.14,BUNKERWORLD_HISTORICAL
2021-11-30,SGP_SIN,MGO,729.04,BUNKERWORLD_HISTORICAL
2021-11-30,LKA_CMB,VLSFO,567.99,BUNKERWORLD_HISTORICAL
2021-11-30,LKA_CMB,MGO,747.26,BUNKERWORLD_HISTORICAL
2021-11-30,ARE_FUJ,VLSFO,548.6,BUNKERWORLD_HISTORICAL
2021-11-30,ARE_FUJ,MGO,721.75,BUNKERWORLD_HISTORICAL
2021-12-01,SGP_SIN,VLSFO,565.34,BUNKERWORLD_HISTORICAL
2021-12-01,SGP_SIN,MGO,732.2,BUNKERWORLD_HISTORICAL
2021-12-01,LKA_CMB,VLSFO,579.48,BUNKERWORLD_HISTORICAL
2021-12-01,LKA_CMB,MGO,750.5,BUNKERWORLD_HISTORICAL
2021-12-01,ARE_FUJ,VLSFO,559.69,BUNKERWORLD_HISTORICAL
2021-12-01,ARE_FUJ,MGO,724.88,BUNKERWORLD_HISTORICAL
2021-12-02,SGP_SIN,VLSFO,550.68,BUNKERWORLD_HISTORICAL
2021-12-02,SGP_SIN,MGO,700.51,BUNKERWORLD_HISTORICAL
2021-12-02,LKA_CMB,VLSFO,564.45,BUNKERWORLD_HISTORICAL
2021-12-02,LKA_CMB,MGO,718.02,BUNKERWORLD_HISTORICAL
2021-12-02,ARE_FUJ,VLSFO,545.17,BUNKERWORLD_HISTORICAL
2021-12-02,ARE_FUJ,MGO,693.5,BUNKERWORLD_HISTORICAL
2021-12-03,SGP_SIN,VLSFO,552.07,BUNKERWORLD_HISTORICAL
2021-12-03,SGP_SIN,MGO,700.14,BUNKERWORLD_HISTORICAL
2021-12-03,LKA_CMB,VLSFO,565.87,BUNKERWORLD_HISTORICAL
2021-12-03,LKA_CMB,MGO,717.65,BUNKERWORLD_HISTORICAL
2021-12-03,ARE_FUJ,VLSFO,546.55,BUNKERWORLD_HISTORICAL
2021-12-03,ARE_FUJ,MGO,693.14,BUNKERWORLD_HISTORICAL
2021-12-04,SGP_SIN,VLSFO,559.22,BUNKERWORLD_HISTORICAL
2021-12-04,SGP_SIN,MGO,715.53,BUNKERWORLD_HISTORICAL
2021-12-04,LKA_CMB,VLSFO,573.2,BUNKERWORLD_HISTORICAL
2021-12-04,LKA_CMB,MGO,733.42,BUNKERWORLD_HISTORICAL
2021-12-04,ARE_FUJ,VLSFO,553.62,BUNKERWORLD_HISTORICAL
2021-12-04,ARE_FUJ,MGO,708.38,BUNKERWORLD_HISTORICAL
2021-12-05,SGP_SIN,VLSFO,547.9,BUNKERWORLD_HISTORICAL
2021-12-05,SGP_SIN,MGO,713.88,BUNKERWORLD_HISTORICAL
2021-12-05,LKA_CMB,VLSFO,561.6,BUNKERWORLD_HISTORICAL
2021-12-05,LKA_CMB,MGO,731.73,BUNKERWORLD_HISTORICAL
2021-12-05,ARE_FUJ,VLSFO,542.42,BUNKERWORLD_HISTORICAL
2021-12-05,ARE_FUJ,MGO,706.74,BUNKERWORLD_HISTORICAL
2021-12-06,SGP_SIN,VLSFO,545.87,BUNKERWORLD_HISTORICAL
2021-12-06,SGP_SIN,MGO,701.96,BUNKERWORLD_HISTORICAL
2021-12-06,LKA_CMB,VLSFO,559.51,BUNKERWORLD_HISTORICAL
2021-12-06,LKA_CMB,MGO,719.51,BUNKERWORLD_HISTORICAL
2021-12-06,ARE_FUJ,VLSFO,540.41,BUNKERWORLD_HISTORICAL
2021-12-06,ARE_FUJ,MGO,694.94,BUNKERWORLD_HISTORICAL
2021-12-07,SGP_SIN,VLSFO,532.33,BUNKERWORLD_HISTORICAL
2021-12-07,SGP_SIN,MGO,680.0,BUNKERWORLD_HISTORICAL
2021-12-07,LKA_CMB,VLSFO,545.63,BUNKERWORLD_HISTORICAL
2021-12-07,LKA_CMB,MGO,697.0,BUNKERWORLD_HISTORICAL
2021-12-07,ARE_FUJ,VLSFO,527.0,BUNKERWORLD_HISTORICAL
2021-12-07,ARE_FUJ,MGO,673.2,BUNKERWORLD_HISTORICAL
2021-12-08,SGP_SIN,VLSFO,536.09,BUNKERWORLD_HISTORICAL
2021-12-08,SGP_SIN,MGO,680.0,BUNKERWORLD_HISTORICAL
2021-12-08,LKA_CMB,VLSFO,549.49,BUNKERWORLD_HISTORICAL
2021-12-08,LKA_CMB,MGO,697.0,BUNKERWORLD_HISTORICAL
2021-12-08,ARE_FUJ,VLSFO,530.73,BUNKERWORLD_HISTORICAL
2021-12-08,ARE_FUJ,MGO,673.2,BUNKERWORLD_HISTORICAL
2021-12-09,SGP_SIN,VLSFO,534.82,BUNKERWORLD_HISTORICAL
2021-12-09,SGP_SIN,MGO,680.0,BUNKERWORLD_HISTORICAL
2021-12-09,LKA_CMB,VLSFO,548.19,BUNKERWORLD_HISTORICAL
2021-12-09,LKA_CMB,MGO,697.0,BUNKERWORLD_HISTORICAL
2021-12-09,ARE_FUJ,VLSFO,529.47,BUNKERWORLD_HISTORICAL
2021-12-09,ARE_FUJ,MGO,673.2,BUNKERWORLD_HISTORICAL
2021-12-10,SGP_SIN,VLSFO,528.11,BUNKERWORLD_HISTORICAL
2021-12-10,SGP_SIN,MGO,680.0,BUNKERWORLD_HISTORICAL
2021-12-10,LKA_CMB,VLSFO,541.31,BUNKERWORLD_HISTORICAL
2021-12-10,LKA_CMB,MGO,697.0,BUNKERWORLD_HISTORICAL
2021-12-10,ARE_FUJ,VLSFO,522.83,BUNKERWORLD_HISTORICAL
2021-12-10,ARE_FUJ,MGO,673.2,BUNKERWORLD_HISTORICAL
2021-12-11,SGP_SIN,VLSFO,522.2,BUNKERWORLD_HISTORICAL
2021-12-11,SGP_SIN,MGO,680.0,BUNKERWORLD_HISTORICAL
2021-12-11,LKA_CMB,VLSFO,535.25,BUNKERWORLD_HISTORICAL
2021-12-11,LKA_CMB,MGO,697.0,BUNKERWORLD_HISTORICAL
2021-12-11,ARE_FUJ,VLSFO,516.98,BUNKERWORLD_HISTORICAL
2021-12-11,ARE_FUJ,MGO,673.2,BUNKERWORLD_HISTORICAL
2021-12-12,SGP_SIN,VLSFO,551.29,BUNKERWORLD_HISTORICAL
2021-12-12,SGP_SIN,MGO,693.73,BUNKERWORLD_HISTORICAL
2021-12-12,LKA_CMB,VLSFO,565.07,BUNKERWORLD_HISTORICAL
2021-12-12,LKA_CMB,MGO,711.08,BUNKERWORLD_HISTORICAL
2021-12-12,ARE_FUJ,VLSFO,545.78,BUNKERWORLD_HISTORICAL
2021-12-12,ARE_FUJ,MGO,686.8,BUNKERWORLD_HISTORICAL
2021-12-13,SGP_SIN,VLSFO,539.89,BUNKERWORLD_HISTORICAL
2021-12-13,SGP_SIN,MGO,704.79,BUNKERWORLD_HISTORICAL
2021-12-13,LKA_CMB,VLSFO,553.39,BUNKERWORLD_HISTORICAL
2021-12-13,LKA_CMB,MGO,722.41,BUNKERWORLD_HISTORICAL
2021-12-13,ARE_FUJ,VLSFO,534.5,BUNKERWORLD_HISTORICAL
2021-12-13,ARE_FUJ,MGO,697.74,BUNKERWORLD_HISTORICAL
2021-12-14,SGP_SIN,VLSFO,548.25,BUNKERWORLD_HISTORICAL
2021-12-14,SGP_SIN,MGO,695.75,BUNKERWORLD_HISTORICAL
2021-12-14,LKA_CMB,VLSFO,561.96,BUNKERWORLD_HISTORICAL
2021-12-14,LKA_CMB,MGO,713.15,BUNKERWORLD_HISTORICAL
2021-12-14,ARE_FUJ,VLSFO,542.77,BUNKERWORLD_HISTORICAL
2021-12-14,ARE_FUJ,MGO,688.79,BUNKERWORLD_HISTORICAL
2021-12-15,SGP_SIN,VLSFO,531.81,BUNKERWORLD_HISTORICAL
2021-12-15,SGP_SIN,MGO,680.57,BUNKERWORLD_HISTORICAL
2021-12-15,LKA_CMB,VLSFO,545.11,BUNKERWORLD_HISTORICAL
2021-12-15,LKA_CMB,MGO,697.59,BUNKERWORLD_HISTORICAL
2021-12-15,ARE_FUJ,VLSFO,526.5,BUNKERWORLD_HISTORICAL
2021-12-15,ARE_FUJ,MGO,673.77,BUNKERWORLD_HISTORICAL
2021-12-16,SGP_SIN,VLSFO,545.27,BUNKERWORLD_HISTORICAL
2021-12-16,SGP_SIN,MGO,691.27,BUNKERWORLD_HISTORICAL
2021-12-16,LKA_CMB,VLSFO,558.91,BUNKERWORLD_HISTORICAL
2021-12-16,LKA_CMB,MGO,708.55,BUNKERWORLD_HISTORICAL
2021-12-16,ARE_FUJ,VLSFO,539.82,BUNKERWORLD_HISTORICAL
2021-12-16,ARE_FUJ,MGO,684.36,BUNKERWORLD_HISTORICAL
2021-12-17,SGP_SIN,VLSFO,547.82,BUNKERWORLD_HISTORICAL
2021-12-17,SGP_SIN,MGO,689.91,BUNKERWORLD_HISTORICAL
2021-12-17,LKA_CMB,VLSFO,561.52,BUNKERWORLD_HISTORICAL
2021-12-17,LKA_CMB,MGO,707.16,BUNKERWORLD_HISTORICAL
2021-12-17,ARE_FUJ,VLSFO,542.35,BUNKERWORLD_HISTORICAL
2021-12-17,ARE_FUJ,MGO,683.01,BUNKERWORLD_HISTORICAL
2021-12-18,SGP_SIN,VLSFO,549.56,BUNKERWORLD_HISTORICAL
2021-12-18,SGP_SIN,MGO,700.51,BUNKERWORLD_HISTORICAL
2021-12-18,LKA_CMB,VLSFO,563.3,BUNKERWORLD_HISTORICAL
2021-12-18,LKA_CMB,MGO,718.03,BUNKERWORLD_HISTORICAL
2021-12-18,ARE_FUJ,VLSFO,544.07,BUNKERWORLD_HISTORICAL
2021-12-18,ARE_FUJ,MGO,693.51,BUNKERWORLD_HISTORICAL
2021-12-19,SGP_SIN,VLSFO,535.41,BUNKERWORLD_HISTORICAL
2021-12-19,SGP_SIN,MGO,680.0,BUNKERWORLD_HISTORICAL
2021-12-19,LKA_CMB,VLSFO,548.8,BUNKERWORLD_HISTORICAL
2021-12-19,LKA_CMB,MGO,697.0,BUNKERWORLD_HISTORICAL
2021-12-19,ARE_FUJ,VLSFO,530.06,BUNKERWORLD_HISTORICAL
2021-12-19,ARE_FUJ,MGO,673.2,BUNKERWORLD_HISTORICAL
2021-12-20,SGP_SIN,VLSFO,527.74,BUNKERWORLD_HISTORICAL
2021-12-20,SGP_SIN,MGO,684.98,BUNKERWORLD_HISTORICAL
2021-12-20,LKA_CMB,VLSFO,540.93,BUNKERWORLD_HISTORICAL
2021-12-20,LKA_CMB,MGO,702.11,BUNKERWORLD_HISTORICAL
2021-12-20,ARE_FUJ,VLSFO,522.46,BUNKERWORLD_HISTORICAL
2021-12-20,ARE_FUJ,MGO,678.13,BUNKERWORLD_HISTORICAL
2021-12-21,SGP_SIN,VLSFO,547.83,BUNKERWORLD_HISTORICAL
2021-12-21,SGP_SIN,MGO,692.27,BUNKERWORLD_HISTORICAL
2021-12-21,LKA_CMB,VLSFO,561.52,BUNKERWORLD_HISTORICAL
2021-12-21,LKA_CMB,MGO,709.57,BUNKERWORLD_HISTORICAL
2021-12-21,ARE_FUJ,VLSFO,542.35,BUNKERWORLD_HISTORICAL
2021-12-21,ARE_FUJ,MGO,685.34,BUNKERWORLD_HISTORICAL
2021-12-22,SGP_SIN,VLSFO,554.91,BUNKERWORLD_HISTORICAL
2021-12-22,SGP_SIN,MGO,714.15,BUNKERWORLD_HISTORICAL
2021-12-22,LKA_CMB,VLSFO,568.78,BUNKERWORLD_HISTORICAL
2021-12-22,LKA_CMB,MGO,732.0,BUNKERWORLD_HISTORICAL
2021-12-22,ARE_FUJ,VLSFO,549.36,BUNKERWORLD_HISTORICAL
2021-12-22,ARE_FUJ,MGO,707.01,BUNKERWORLD_HISTORICAL
2021-12-23,SGP_SIN,VLSFO,548.43,BUNKERWORLD_HISTORICAL
2021-12-23,SGP_SIN,MGO,700.41,BUNKERWORLD_HISTORICAL
2021-12-23,LKA_CMB,VLSFO,562.14,BUNKERWORLD_HISTORICAL
2021-12-23,LKA_CMB,MGO,717.92,BUNKERWORLD_HISTORICAL
2021-12-23,ARE_FUJ,VLSFO,542.94,BUNKERWORLD_HISTORICAL
2021-12-23,ARE_FUJ,MGO,693.41,BUNKERWORLD_HISTORICAL
2021-12-24,SGP_SIN,VLSFO,553.13,BUNKERWORLD_HISTORICAL
2021-12-24,SGP_SIN,MGO,695.77,BUNKERWORLD_HISTORICAL
2021-12-24,LKA_CMB,VLSFO,566.96,BUNKERWORLD_HISTORICAL
2021-12-24,LKA_CMB,MGO,713.16,BUNKERWORLD_HISTORICAL
2021-12-24,ARE_FUJ,VLSFO,547.6,BUNKERWORLD_HISTORICAL
2021-12-24,ARE_FUJ,MGO,688.81,BUNKERWORLD_HISTORICAL
2021-12-25,SGP_SIN,VLSFO,553.19,BUNKERWORLD_HISTORICAL
2021-12-25,SGP_SIN,MGO,710.47,BUNKERWORLD_HISTORICAL
2021-12-25,LKA_CMB,VLSFO,567.02,BUNKERWORLD_HISTORICAL
2021-12-25,LKA_CMB,MGO,728.24,BUNKERWORLD_HISTORICAL
2021-12-25,ARE_FUJ,VLSFO,547.66,BUNKERWORLD_HISTORICAL
2021-12-25,ARE_FUJ,MGO,703.37,BUNKERWORLD_HISTORICAL
2021-12-26,SGP_SIN,VLSFO,544.34,BUNKERWORLD_HISTORICAL
2021-12-26,SGP_SIN,MGO,696.75,BUNKERWORLD_HISTORICAL
2021-12-26,LKA_CMB,VLSFO,557.95,BUNKERWORLD_HISTORICAL
2021-12-26,LKA_CMB,MGO,714.17,BUNKERWORLD_HISTORICAL
2021-12-26,ARE_FUJ,VLSFO,538.9,BUNKERWORLD_HISTORICAL
2021-12-26,ARE_FUJ,MGO,689.79,BUNKERWORLD_HISTORICAL
2021-12-27,SGP_SIN,VLSFO,540.84,BUNKERWORLD_HISTORICAL
2021-12-27,SGP_SIN,MGO,696.08,BUNKERWORLD_HISTORICAL
2021-12-27,LKA_CMB,VLSFO,554.36,BUNKERWORLD_HISTORICAL
2021-12-27,LKA_CMB,MGO,713.48,BUNKERWORLD_HISTORICAL
2021-12-27,ARE_FUJ,VLSFO,535.43,BUNKERWORLD_HISTORICAL
2021-12-27,ARE_FUJ,MGO,689.12,BUNKERWORLD_HISTORICAL
2021-12-28,SGP_SIN,VLSFO,556.07,BUNKERWORLD_HISTORICAL
2021-12-28,SGP_SIN,MGO,725.39,BUNKERWORLD_HISTORICAL
2021-12-28,LKA_CMB,VLSFO,569.97,BUNKERWORLD_HISTORICAL
2021-12-28,LKA_CMB,MGO,743.52,BUNKERWORLD_HISTORICAL
2021-12-28,ARE_FUJ,VLSFO,550.5,BUNKERWORLD_HISTORICAL
2021-12-28,ARE_FUJ,MGO,718.14,BUNKERWORLD_HISTORICAL
2021-12-29,SGP_SIN,VLSFO,558.69,BUNKERWORLD_HISTORICAL
2021-12-29,SGP_SIN,MGO,730.13,BUNKERWORLD_HISTORICAL
2021-12-29,LKA_CMB,VLSFO,572.66,BUNKERWORLD_HISTORICAL
2021-12-29,LKA_CMB,MGO,748.39,BUNKERWORLD_HISTORICAL
2021-12-29,ARE_FUJ,VLSFO,553.11,BUNKERWORLD_HISTORICAL
2021-12-29,ARE_FUJ,MGO,722.83,BUNKERWORLD_HISTORICAL
2021-12-30,SGP_SIN,VLSFO,550.01,BUNKERWORLD_HISTORICAL
2021-12-30,SGP_SIN,MGO,689.24,BUNKERWORLD_HISTORICAL
2021-12-30,LKA_CMB,VLSFO,563.76,BUNKERWORLD_HISTORICAL
2021-12-30,LKA_CMB,MGO,706.47,BUNKERWORLD_HISTORICAL
2021-12-30,ARE_FUJ,VLSFO,544.51,BUNKERWORLD_HISTORICAL
2021-12-30,ARE_FUJ,MGO,682.35,BUNKERWORLD_HISTORICAL
2021-12-31,SGP_SIN,VLSFO,548.71,BUNKERWORLD_HISTORICAL
2021-12-31,SGP_SIN,MGO,700.72,BUNKERWORLD_HISTORICAL
2021-12-31,LKA_CMB,VLSFO,562.43,BUNKERWORLD_HISTORICAL
2021-12-31,LKA_CMB,MGO,718.24,BUNKERWORLD_HISTORICAL
2021-12-31,ARE_FUJ,VLSFO,543.22,BUNKERWORLD_HISTORICAL
2021-12-31,ARE_FUJ,MGO,693.72,BUNKERWORLD_HISTORICAL
2022-01-01,SGP_SIN,VLSFO,553.92,BUNKERWORLD_HISTORICAL
2022-01-01,SGP_SIN,MGO,717.12,BUNKERWORLD_HISTORICAL
2022-01-01,LKA_CMB,VLSFO,567.77,BUNKERWORLD_HISTORICAL
2022-01-01,LKA_CMB,MGO,735.05,BUNKERWORLD_HISTORICAL
2022-01-01,ARE_FUJ,VLSFO,548.38,BUNKERWORLD_HISTORICAL
2022-01-01,ARE_FUJ,MGO,709.95,BUNKERWORLD_HISTORICAL
2022-01-02,SGP_SIN,VLSFO,549.04,BUNKERWORLD_HISTORICAL
2022-01-02,SGP_SIN,MGO,711.48,BUNKERWORLD_HISTORICAL
2022-01-02,LKA_CMB,VLSFO,562.77,BUNKERWORLD_HISTORICAL
2022-01-02,LKA_CMB,MGO,729.27,BUNKERWORLD_HISTORICAL
2022-01-02,ARE_FUJ,VLSFO,543.55,BUNKERWORLD_HISTORICAL
2022-01-02,ARE_FUJ,MGO,704.36,BUNKERWORLD_HISTORICAL
2022-01-03,SGP_SIN,VLSFO,541.72,BUNKERWORLD_HISTORICAL
2022-01-03,SGP_SIN,MGO,693.38,BUNKERWORLD_HISTORICAL
2022-01-03,LKA_CMB,VLSFO,555.26,BUNKERWORLD_HISTORICAL
2022-01-03,LKA_CMB,MGO,710.72,BUNKERWORLD_HISTORICAL
2022-01-03,ARE_FUJ,VLSFO,536.3,BUNKERWORLD_HISTORICAL
2022-01-03,ARE_FUJ,MGO,686.45,BUNKERWORLD_HISTORICAL
2022-01-04,SGP_SIN,VLSFO,543.11,BUNKERWORLD_HISTORICAL
2022-01-04,SGP_SIN,MGO,686.99,BUNKERWORLD_HISTORICAL
2022-01-04,LKA_CMB,VLSFO,556.69,BUNKERWORLD_HISTORICAL
2022-01-04,LKA_CMB,MGO,704.17,BUNKERWORLD_HISTORICAL
2022-01-04,ARE_FUJ,VLSFO,537.68,BUNKERWORLD_HISTORICAL
2022-01-04,ARE_FUJ,MGO,680.12,BUNKERWORLD_HISTORICAL
2022-01-05,SGP_SIN,VLSFO,540.99,BUNKERWORLD_HISTORICAL
2022-01-05,SGP_SIN,MGO,704.57,BUNKERWORLD_HISTORICAL
2022-01-05,LKA_CMB,VLSFO,554.52,BUNKERWORLD_HISTORICAL
2022-01-05,LKA_CMB,MGO,722.19,BUNKERWORLD_HISTORICAL
2022-01-05,ARE_FUJ,VLSFO,535.58,BUNKERWORLD_HISTORICAL
2022-01-05,ARE_FUJ,MGO,697.53,BUNKERWORLD_HISTORICAL
2022-01-06,SGP_SIN,VLSFO,539.59,BUNKERWORLD_HISTORICAL
2022-01-06,SGP_SIN,MGO,696.13,BUNKERWORLD_HISTORICAL
2022-01-06,LKA_CMB,VLSFO,553.08,BUNKERWORLD_HISTORICAL
2022-01-06,LKA_CMB,MGO,713.53,BUNKERWORLD_HISTORICAL
2022-01-06,ARE_FUJ,VLSFO,534.2,BUNKERWORLD_HISTORICAL
2022-01-06,ARE_FUJ,MGO,689.16,BUNKERWORLD_HISTORICAL
2022-01-07,SGP_SIN,VLSFO,551.37,BUNKERWORLD_HISTORICAL
2022-01-07,SGP_SIN,MGO,694.01,BUNKERWORLD_HISTORICAL
2022-01-07,LKA_CMB,VLSFO,565.16,BUNKERWORLD_HISTORICAL
2022-01-07,LKA_CMB,MGO,711.36,BUNKERWORLD_HISTORICAL
2022-01-07,ARE_FUJ,VLSFO,545.86,BUNKERWORLD_HISTORICAL
2022-01-07,ARE_FUJ,MGO,687.07,BUNKERWORLD_HISTORICAL
2022-01-08,SGP_SIN,VLSFO,542.73,BUNKERWORLD_HISTORICAL
2022-01-08,SGP_SIN,MGO,708.57,BUNKERWORLD_HISTORICAL
2022-01-08,LKA_CMB,VLSFO,556.29,BUNKERWORLD_HISTORICAL
2022-01-08,LKA_CMB,MGO,726.28,BUNKERWORLD_HISTORICAL
2022-01-08,ARE_FUJ,VLSFO,537.3,BUNKERWORLD_HISTORICAL
2022-01-08,ARE_FUJ,MGO,701.48,BUNKERWORLD_HISTORICAL
2022-01-09,SGP_SIN,VLSFO,554.4,BUNKERWORLD_HISTORICAL
2022-01-09,SGP_SIN,MGO,705.48,BUNKERWORLD_HISTORICAL
2022-01-09,LKA_CMB,VLSFO,568.26,BUNKERWORLD_HISTORICAL
2022-01-09,LKA_CMB,MGO,723.12,BUNKERWORLD_HISTORICAL
2022-01-09,ARE_FUJ,VLSFO,548.85,BUNKERWORLD_HISTORICAL
2022-01-09,ARE_FUJ,MGO,698.42,BUNKERWORLD_HISTORICAL
2022-01-10,SGP_SIN,VLSFO,558.73,BUNKERWORLD_HISTORICAL
2022-01-10,SGP_SIN,MGO,718.77,BUNKERWORLD_HISTORICAL
2022-01-10,LKA_CMB,VLSFO,572.7,BUNKERWORLD_HISTORICAL
2022-01-10,LKA_CMB,MGO,736.74,BUNKERWORLD_HISTORICAL
2022-01-10,ARE_FUJ,VLSFO,553.14,BUNKERWORLD_HISTORICAL
2022-01-10,ARE_FUJ,MGO,711.58,BUNKERWORLD_HISTORICAL
2022-01-11,SGP_SIN,VLSFO,552.42,BUNKERWORLD_HISTORICAL
2022-01-11,SGP_SIN,MGO,699.14,BUNKERWORLD_HISTORICAL
2022-01-11,LKA_CMB,VLSFO,566.23,BUNKERWORLD_HISTORICAL
2022-01-11,LKA_CMB,MGO,716.61,BUNKERWORLD_HISTORICAL
2022-01-11,ARE_FUJ,VLSFO,546.9,BUNKERWORLD_HISTORICAL
2022-01-11,ARE_FUJ,MGO,692.14,BUNKERWORLD_HISTORICAL
2022-01-12,SGP_SIN,VLSFO,546.49,BUNKERWORLD_HISTORICAL
2022-01-12,SGP_SIN,MGO,692.28,BUNKERWORLD_HISTORICAL
2022-01-12,LKA_CMB,VLSFO,560.15,BUNKERWORLD_HISTORICAL
2022-01-12,LKA_CMB,MGO,709.59,BUNKERWORLD_HISTORICAL
2022-01-12,ARE_FUJ,VLSFO,541.02,BUNKERWORLD_HISTORICAL
2022-01-12,ARE_FUJ,MGO,685.36,BUNKERWORLD_HISTORICAL
2022-01-13,SGP_SIN,VLSFO,553.52,BUNKERWORLD_HISTORICAL
2022-01-13,SGP_SIN,MGO,696.81,BUNKERWORLD_HISTORICAL
2022-01-13,LKA_CMB,VLSFO,567.36,BUNKERWORLD_HISTORICAL
2022-01-13,LKA_CMB,MGO,714.23,BUNKERWORLD_HISTORICAL
2022-01-13,ARE_FUJ,VLSFO,547.99,BUNKERWORLD_HISTORICAL
2022-01-13,ARE_FUJ,MGO,689.84,BUNKERWORLD_HISTORICAL
2022-01-14,SGP_SIN,VLSFO,552.8,BUNKERWORLD_HISTORICAL
2022-01-14,SGP_SIN,MGO,716.4,BUNKERWORLD_HISTORICAL
2022-01-14,LKA_CMB,VLSFO,566.62,BUNKERWORLD_HISTORICAL
2022-01-14,LKA_CMB,MGO,734.31,BUNKERWORLD_HISTORICAL
2022-01-14,ARE_FUJ,VLSFO,547.27,BUNKERWORLD_HISTORICAL
2022-01-14,ARE_FUJ,MGO,709.24,BUNKERWORLD_HISTORICAL
2022-01-15,SGP_SIN,VLSFO,544.96,BUNKERWORLD_HISTORICAL
2022-01-15,SGP_SIN,MGO,700.46,BUNKERWORLD_HISTORICAL
2022-01-15,LKA_CMB,VLSFO,558.58,BUNKERWORLD_HISTORICAL
2022-01-15,LKA_CMB,MGO,717.97,BUNKERWORLD_HISTORICAL
2022-01-15,ARE_FUJ,VLSFO,539.51,BUNKERWORLD_HISTORICAL
2022-01-15,ARE_FUJ,MGO,693.45,BUNKERWORLD_HISTORICAL
2022-01-16,SGP_SIN,VLSFO,540.17,BUNKERWORLD_HISTORICAL
2022-01-16,SGP_SIN,MGO,680.1,BUNKERWORLD_HISTORICAL
2022-01-16,LKA_CMB,VLSFO,553.68,BUNKERWORLD_HISTORICAL
2022-01-16,LKA_CMB,MGO,697.1,BUNKERWORLD_HISTORICAL
2022-01-16,ARE_FUJ,VLSFO,534.77,BUNKERWORLD_HISTORICAL
2022-01-16,ARE_FUJ,MGO,673.29,BUNKERWORLD_HISTORICAL
2022-01-17,SGP_SIN,VLSFO,544.94,BUNKERWORLD_HISTORICAL
2022-01-17,SGP_SIN,MGO,684.88,BUNKERWORLD_HISTORICAL
2022-01-17,LKA_CMB,VLSFO,558.57,BUNKERWORLD_HISTORICAL
2022-01-17,LKA_CMB,MGO,702.01,BUNKERWORLD_HISTORICAL
2022-01-17,ARE_FUJ,VLSFO,539.49,BUNKERWORLD_HISTORICAL
2022-01-17,ARE_FUJ,MGO,678.04,BUNKERWORLD_HISTORICAL
2022-01-18,SGP_SIN,VLSFO,545.27,BUNKERWORLD_HISTORICAL
2022-01-18,SGP_SIN,MGO,712.01,BUNKERWORLD_HISTORICAL
2022-01-18,LKA_CMB,VLSFO,558.91,BUNKERWORLD_HISTORICAL
2022-01-18,LKA_CMB,MGO,729.81,BUNKERWORLD_HISTORICAL
2022-01-18,ARE_FUJ,VLSFO,539.82,BUNKERWORLD_HISTORICAL
2022-01-18,ARE_FUJ,MGO,704.89,BUNKERWORLD_HISTORICAL
2022-01-19,SGP_SIN,VLSFO,539.35,BUNKERWORLD_HISTORICAL
